No errors
No warnings
183 ms
data source=metars
4538 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KBBG 180735Z AUTO 12005KT 5SM BR OVC003 00/00 A3020 RMK AO2,KBBG,2014-12-18T07:35:00Z,36.53,-93.2,0.0,0.0,120,5,,5.0,30.200787,,,TRUE,TRUE,,,,,,BR,OVC,300,,,,,,,LIFR,,,,,,,,,,,,METAR,397.0
KACP 180735Z AUTO 00000KT 10SM SCT032 BKN047 OVC110 09/07 A3016 RMK AO2 T00900070,KACP,2014-12-18T07:35:00Z,30.75,-92.68,9.0,7.0,0,0,,10.0,30.159449,,,TRUE,TRUE,,,,,,,SCT,3200,BKN,4700,OVC,11000,,,VFR,,,,,,,,,,,,METAR,33.0
K4M9 180735Z AUTO 07005KT 7SM -RA FEW013 OVC050 02/02 A3027 RMK AO2 P0001,K4M9,2014-12-18T07:35:00Z,36.4,-90.65,2.0,2.0,70,5,,7.0,30.268702,,,TRUE,TRUE,,,,,,-RA,FEW,1300,OVC,5000,,,,,VFR,,,,,,0.01,,,,,,METAR,90.0
K0VG 180735Z AUTO 00000KT 10SM CLR M02/M03 A3023 RMK AO2,K0VG,2014-12-18T07:35:00Z,36.65,-83.22,-2.0,-3.0,0,0,,10.0,30.230314,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,430.0
KPTB 180735Z AUTO 00000KT 10SM CLR M02/M02 A3011 RMK AO2 T10161025,KPTB,2014-12-18T07:35:00Z,37.17,-77.52,-1.6,-2.5,0,0,,10.0,30.109253,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,59.0
KPSK 180735Z AUTO 27008KT 10SM CLR 00/M03 A3011 RMK AO2 T00001033,KPSK,2014-12-18T07:35:00Z,37.12,-80.67,0.0,-3.3,270,8,,10.0,30.109253,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,642.0
KPRS 180735Z AUTO 23005KT 10SM CLR 11/M01 A3009 RMK AO2 T01051010,KPRS,2014-12-18T07:35:00Z,29.63,-104.35,10.5,-1.0,230,5,,10.0,30.088583,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,896.0
KPRG 180735Z AUTO 00000KT 10SM OVC018 M03/M06 A3031 RMK AO2 T10331060,KPRG,2014-12-18T07:35:00Z,39.7,-87.67,-3.3,-6.0,0,0,,10.0,30.31004,,,TRUE,TRUE,,,,,,,OVC,1800,,,,,,,MVFR,,,,,,,,,,,,METAR,199.0
KPPQ 180735Z AUTO 00000KT 10SM OVC090 M03/M05 A3030 RMK AO2 T10271050,KPPQ,2014-12-18T07:35:00Z,39.63,-90.78,-2.7,-5.0,0,0,,10.0,30.301182,,,TRUE,TRUE,,,,,,,OVC,9000,,,,,,,VFR,,,,,,,,,,,,METAR,216.0
KPPO 180735Z AUTO 26005KT 10SM OVC022 M02/M06 A3027 RMK AO2 T10251063,KPPO,2014-12-18T07:35:00Z,41.57,-86.73,-2.5,-6.3,260,5,,10.0,30.268702,,,TRUE,TRUE,,,,,,,OVC,2200,,,,,,,MVFR,,,,,,,,,,,,METAR,248.0
KPPA 180735Z AUTO 20005KT 1SM BR OVC001 02/02 A3000 RMK AO2 T00210018 PNO,KPPA,2014-12-18T07:35:00Z,35.62,-101.0,2.1,1.8,200,5,,1.0,30.0,,,TRUE,TRUE,,,,,,BR,OVC,100,,,,,,,LIFR,,,,,,,,,,,,METAR,989.0
KPOY 180735Z AUTO 12009KT 10SM CLR M08/M10 A2992 RMK AO2,KPOY,2014-12-18T07:35:00Z,44.87,-108.8,-8.0,-10.0,120,9,,10.0,29.920275,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1552.0
KPNT 180735Z AUTO 00000KT 10SM CLR M06/M08 A3031 RMK AO2 T10651077,KPNT,2014-12-18T07:35:00Z,40.92,-88.62,-6.5,-7.7,0,0,,10.0,30.31004,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,201.0
KPGV 180735Z AUTO 00000KT 1 1/2SM BR VV007 02/02 A3010 RMK AO2,KPGV,2014-12-18T07:35:00Z,35.62,-77.4,2.0,2.0,0,0,,1.5,30.100393,,,TRUE,TRUE,,,,,,BR,OVX,0,,,,,,,LIFR,,,,,,,,,,,700,METAR,8.0
KPEQ 180735Z AUTO 22006KT 10SM CLR 04/M03 A3010 RMK AO2 T00351027,KPEQ,2014-12-18T07:35:00Z,31.38,-103.52,3.5,-2.7,220,6,,10.0,30.100393,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,797.0
KPEA 180735Z AUTO 00000KT 10SM SCT080 M07/M08 A3030 RMK AO2 T10711085,KPEA,2014-12-18T07:35:00Z,41.4,-92.95,-7.1,-8.5,0,0,,10.0,30.301182,,,TRUE,TRUE,,,,,,,SCT,8000,,,,,,,VFR,,,,,,,,,,,,METAR,270.0
KOOA 180735Z AUTO 00000KT 10SM CLR M07/M09 A3030 RMK AO2 T10731089,KOOA,2014-12-18T07:35:00Z,41.23,-92.5,-7.3,-8.9,0,0,,10.0,30.301182,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,256.0
KOLY 180735Z AUTO 00000KT 7SM OVC013 M03/M05 A3032 RMK AO2,KOLY,2014-12-18T07:35:00Z,38.72,-88.18,-3.0,-5.0,0,0,,7.0,30.318897,,,TRUE,TRUE,,,,,,,OVC,1300,,,,,,,MVFR,,,,,,,,,,,,METAR,147.0
KOJA 180735Z AUTO 16003KT 2 1/2SM BR OVC003 02/02 A3008 RMK AO2,KOJA,2014-12-18T07:35:00Z,35.55,-98.67,2.0,2.0,160,3,,2.5,30.079725,,,TRUE,TRUE,,,,,,BR,OVC,300,,,,,,,LIFR,,,,,,,,,,,,METAR,490.0
KO54 180735Z AUTO 00000KT 10SM OVC029 04/03 A3005 RMK AO1,KO54,2014-12-18T07:35:00Z,40.75,-122.92,4.0,3.0,0,0,,10.0,30.050198,,,TRUE,TRUE,,,,,,,OVC,2900,,,,,,,MVFR,,,,,,,,,,,,METAR,717.0
KNY0 180735Z AUTO 26016G21KT 4SM OVC010 M01/M02 A2982 RMK AO2 T10111025,KNY0,2014-12-18T07:35:00Z,42.98,-74.33,-1.1,-2.5,260,16,21,4.0,29.819881,,,TRUE,TRUE,,,,,,,OVC,1000,,,,,,,MVFR,,,,,,,,,,,,METAR,271.0
KMWK 180735Z AUTO 30007KT 10SM CLR 05/M03 A3011 RMK AO2 T00491034,KMWK,2014-12-18T07:35:00Z,36.47,-80.55,4.9,-3.4,300,7,,10.0,30.109253,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,380.0
KMWC 180735Z AUTO 27005KT 10SM CLR M07/M10 A3027 RMK AO2,KMWC,2014-12-18T07:35:00Z,43.12,-88.03,-7.0,-10.0,270,5,,10.0,30.268702,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,227.0
KMQS 180735Z AUTO 32020G26KT 10SM CLR 01/M06 A2999 RMK AO2,KMQS,2014-12-18T07:35:00Z,39.98,-75.87,1.0,-6.0,320,20,26,10.0,29.991142,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,201.0
KMNE 180735Z AUTO 08007KT 10SM SCT006 OVC034 07/06 A3019 RMK AO2,KMNE,2014-12-18T07:35:00Z,32.65,-93.3,7.0,6.0,80,7,,10.0,30.188976,,,TRUE,TRUE,,,,,,,SCT,600,OVC,3400,,,,,VFR,,,,,,,,,,,,METAR,85.0
KMKJ 180735Z AUTO 29013KT 10SM CLR 00/M04 A3012 RMK AO2 T00001041,KMKJ,2014-12-18T07:35:00Z,36.88,-81.33,0.0,-4.1,290,13,,10.0,30.121063,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,780.0
KMDZ 180735Z AUTO 04003KT 10SM OVC010 M06/M07 A3025 RMK AO2 T10581075,KMDZ,2014-12-18T07:35:00Z,45.1,-90.3,-5.8,-7.5,40,3,,10.0,30.250984,,,TRUE,TRUE,,,,,,,OVC,1000,,,,,,,MVFR,,,,,,,,,,,,METAR,448.0
KMDD 180735Z AUTO 23006KT 10SM CLR 10/04 A3008 RMK AO2 T01010035,KMDD,2014-12-18T07:35:00Z,32.03,-102.1,10.1,3.5,230,6,,10.0,30.079725,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,854.0
KMAN 180735Z AUTO 00000KT 8SM OVC070 02/02 A3004 RMK AO1,KMAN,2014-12-18T07:35:00Z,43.58,-116.52,2.0,2.0,0,0,,8.0,30.041338,,,TRUE,TRUE,,,,,,,OVC,7000,,,,,,,VFR,,,,,,,,,,,,METAR,774.0
KLRU 180735Z AUTO 26008KT 10SM SCT044 SCT050 BKN090 03/01 A3014 RMK AO2 T00280009,KLRU,2014-12-18T07:35:00Z,32.27,-106.92,2.8,0.9,260,8,,10.0,30.138779,,,TRUE,TRUE,,,,,,,SCT,4400,SCT,5000,BKN,9000,,,VFR,,,,,,,,,,,,METAR,1358.0
KLHZ 180735Z AUTO 00000KT 10SM CLR 01/00 A3010 RMK AO2,KLHZ,2014-12-18T07:35:00Z,36.02,-78.33,1.0,0.0,0,0,,10.0,30.100393,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,113.0
KL38 180735Z AUTO 31003KT 10SM CLR 07/07 A3017 RMK AO2 T00670067,KL38,2014-12-18T07:35:00Z,30.17,-90.93,6.7,6.7,310,3,,10.0,30.171259,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,4.0
KJYR 180735Z AUTO 12005KT 5SM -SN BKN035 M04/ A3019 RMK AO2,KJYR,2014-12-18T07:35:00Z,40.9,-97.62,-4.0,,120,5,,5.0,30.188976,,,TRUE,TRUE,,,,,,-SN,BKN,3500,,,,,,,MVFR,,,,,,,,,,,,METAR,509.0
KHWY 180735Z AUTO 00000KT 10SM SCT050 00/M01 A3010 RMK AO2 T10011014,KHWY,2014-12-18T07:35:00Z,38.58,-77.72,-0.1,-1.4,0,0,,10.0,30.100393,,,TRUE,TRUE,,,,,,,SCT,5000,,,,,,,VFR,,,,,,,,,,,,METAR,103.0
KHII 180735Z AUTO 00000KT 10SM OVC060 10/08 A3011 RMK AO2,KHII,2014-12-18T07:35:00Z,34.57,-114.37,10.0,8.0,0,0,,10.0,30.109253,,,TRUE,TRUE,,,,,,,OVC,6000,,,,,,,VFR,,,,,,,,,,,,METAR,238.0
KHHW 180735Z AUTO 12006KT 3SM -DZ OVC004 04/03 A3016 RMK AO2 T00380028,KHHW,2014-12-18T07:35:00Z,34.03,-95.55,3.8,2.8,120,6,,3.0,30.159449,,,TRUE,TRUE,,,,,,-DZ,OVC,400,,,,,,,LIFR,,,,,,,,,,,,METAR,144.0
KHBV 180735Z AUTO 33003KT 10SM BKN011 OVC018 17/14 A3004 RMK AO2 T01650137 PWINO,KHBV,2014-12-18T07:35:00Z,27.35,-98.73,16.5,13.7,330,3,,10.0,30.041338,,,TRUE,TRUE,,,,,TRUE,,BKN,1100,OVC,1800,,,,,MVFR,,,,,,,,,,,,METAR,202.0
KGVT 180735Z AUTO 10007KT 10SM OVC031 05/03 A3015 RMK AO2,KGVT,2014-12-18T07:35:00Z,33.07,-96.07,5.0,3.0,100,7,,10.0,30.15059,,,TRUE,TRUE,,,,,,,OVC,3100,,,,,,,VFR,,,,,,,,,,,,METAR,163.0
KGVE 180735Z AUTO 00000KT 10SM CLR M02/M04 A3010 RMK AO1 T10251040,KGVE,2014-12-18T07:35:00Z,38.15,-78.17,-2.5,-4.0,0,0,,10.0,30.100393,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,138.0
KGLW 180735Z AUTO 00000KT 10SM CLR M02/M03 A3028 RMK AO2 T10171035,KGLW,2014-12-18T07:35:00Z,37.03,-85.95,-1.7,-3.5,0,0,,10.0,30.280512,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,218.0
KGLE 180735Z AUTO 14005KT 5SM BR OVC003 04/03 A3015 RMK AO2 T00370034,KGLE,2014-12-18T07:35:00Z,33.65,-97.2,3.7,3.4,140,5,,5.0,30.15059,,,TRUE,TRUE,,,,,,BR,OVC,300,,,,,,,LIFR,,,,,,,,,,,,METAR,256.0
KGHG 180735Z AUTO 26008KT 010V010 10SM OVC075 04/00 A2974 RMK AO2,KGHG,2014-12-18T07:35:00Z,42.1,-70.67,4.0,0.0,260,8,,10.0,29.740158,,,TRUE,TRUE,,,,,,,OVC,7500,,,,,,,VFR,,,,,,,,,,,,METAR,4.0
KY23 180735Z AUTO 00000KT 10SM OVC014 M07/M09 A3030 RMK AO2 T10671091,KY23,2014-12-18T07:35:00Z,45.3,-91.63,-6.7,-9.1,0,0,,10.0,30.301182,,,TRUE,TRUE,,,,,,,OVC,1400,,,,,,,MVFR,,,,,,,,,,,,METAR,322.0
KWWR 180735Z AUTO 00000KT 10SM OVC005 02/02 A3009 RMK AO2,KWWR,2014-12-18T07:35:00Z,36.45,-99.52,2.0,2.0,0,0,,10.0,30.088583,,,TRUE,TRUE,,,,,,,OVC,500,,,,,,,IFR,,,,,,,,,,,,METAR,667.0
KWDG 180735Z AUTO 11006KT 1 1/2SM BR OVC002 02/02 A3011 RMK AO2,KWDG,2014-12-18T07:35:00Z,36.37,-97.77,2.0,2.0,110,6,,1.5,30.109253,,,TRUE,TRUE,,,,,,BR,OVC,200,,,,,,,LIFR,,,,,,,,,,,,METAR,356.0
KW99 180735Z AUTO 00000KT 10SM CLR 01/M07 A3012 RMK AO2 T00061074,KW99,2014-12-18T07:35:00Z,39.0,-79.15,0.6,-7.4,0,0,,10.0,30.121063,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,293.0
KW78 180735Z AUTO 29004KT 10SM CLR 04/M04 A3011 RMK AO1 T00401045,KW78,2014-12-18T07:35:00Z,36.68,-78.85,4.0,-4.5,290,4,,10.0,30.109253,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,129.0
KW63 180735Z AUTO 30005KT 10SM CLR 03/M02 A3010 RMK AO1,KW63,2014-12-18T07:35:00Z,36.6,-78.55,3.0,-2.0,300,5,,10.0,30.100393,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,129.0
KW22 180735Z AUTO 28007KT 270V340 10SM BKN023 OVC027 M03/M06 A3016 RMK AO2,KW22,2014-12-18T07:35:00Z,39.0,-80.27,-3.0,-6.0,280,7,,10.0,30.159449,,,TRUE,TRUE,,,,,,,BKN,2300,OVC,2700,,,,,MVFR,,,,,,,,,,,,METAR,499.0
KVYS 180735Z AUTO 02005KT 10SM CLR M06/M08 A3030 RMK AO2 T10621081,KVYS,2014-12-18T07:35:00Z,41.35,-89.15,-6.2,-8.1,20,5,,10.0,30.301182,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,199.0
KVVG 180735Z AUTO 00000KT 6SM BR 06/06 A3006 RMK A01,KVVG,2014-12-18T07:35:00Z,28.95,-81.97,6.0,6.0,0,0,,6.0,30.059055,,,TRUE,TRUE,,,,,,BR,,,,,,,,,,,,,,,,,,,,,METAR,27.0
KVER 180735Z AUTO 03004KT 10SM OVC065 00/M03 A3026 RMK AO2 T00001034,KVER,2014-12-18T07:35:00Z,38.95,-92.68,0.0,-3.4,30,4,,10.0,30.259842,,,TRUE,TRUE,,,,,,,OVC,6500,,,,,,,VFR,,,,,,,,,,,,METAR,218.0
KVCV 180735Z AUTO 19004KT 10SM CLR 04/01 A3011 RMK AO2,KVCV,2014-12-18T07:35:00Z,34.58,-117.38,4.0,1.0,190,4,,10.0,30.109253,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,876.0
KUXL 180735Z AUTO 08004KT 10SM BKN110 13/10 A3014 RMK AO2 T01300101,KUXL,2014-12-18T07:35:00Z,30.13,-93.38,13.0,10.1,80,4,,10.0,30.138779,,,TRUE,TRUE,,,,,,,BKN,11000,,,,,,,VFR,,,,,,,,,,,,METAR,4.0
KUOX 180735Z AUTO 01006KT 10SM OVC080 03/00 A3028 RMK AO2 PWINO PNO,KUOX,2014-12-18T07:35:00Z,34.38,-89.53,3.0,0.0,10,6,,10.0,30.280512,,,TRUE,TRUE,,,,,TRUE,,OVC,8000,,,,,,,VFR,,,,,,,,,,,,METAR,137.0
KUNU 180735Z AUTO 32003KT 10SM OVC022 M07/M09 A3027 RMK AO2 T10661090,KUNU,2014-12-18T07:35:00Z,43.42,-88.7,-6.6,-9.0,320,3,,10.0,30.268702,,,TRUE,TRUE,,,,,,,OVC,2200,,,,,,,MVFR,,,,,,,,,,,,METAR,285.0
KUKF 180735Z AUTO 32005KT 10SM CLR 03/M05 A3015 RMK AO2,KUKF,2014-12-18T07:35:00Z,36.22,-81.1,3.0,-5.0,320,5,,10.0,30.15059,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,396.0
KUBE 180735Z AUTO 00000KT 10SM OVC012 M07/M10 A3029 RMK AO2,KUBE,2014-12-18T07:35:00Z,45.5,-91.98,-7.0,-10.0,0,0,,10.0,30.28937,,,TRUE,TRUE,,,,,,,OVC,1200,,,,,,,MVFR,,,,,,,,,,,,METAR,379.0
KU68 180735Z AUTO 00000KT 10SM CLR M10/M10 A2999 RMK AO2 PWINO,KU68,2014-12-18T07:35:00Z,44.92,-108.45,-10.0,-10.0,0,0,,10.0,29.991142,,,TRUE,TRUE,,,,,TRUE,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1247.0
KTZR 180735Z AUTO 27004KT 10SM OVC026 M03/M07 A3025 RMK AO2 T10301066,KTZR,2014-12-18T07:35:00Z,39.9,-83.13,-3.0,-6.6,270,4,,10.0,30.250984,,,TRUE,TRUE,,,,,,,OVC,2600,,,,,,,MVFR,,,,,,,,,,,,METAR,276.0
KTYQ 180735Z AUTO 32004KT 10SM OVC017 M04/M08 A3028 RMK AO2 T10361078,KTYQ,2014-12-18T07:35:00Z,40.03,-86.25,-3.6,-7.8,320,4,,10.0,30.280512,,,TRUE,TRUE,,,,,,,OVC,1700,,,,,,,MVFR,,,,,,,,,,,,METAR,281.0
KTRK 180735Z AUTO 16003KT 10SM BKN036 BKN070 OVC100 00/M03 A3005 RMK AO2,KTRK,2014-12-18T07:35:00Z,39.32,-120.12,0.0,-3.0,160,3,,10.0,30.050198,,,TRUE,TRUE,,,,,,,BKN,3600,BKN,7000,OVC,10000,,,VFR,,,,,,,,,,,,METAR,1798.0
KTNU 180735Z AUTO 00000KT 10SM CLR M08/M10 A3029 RMK AO2,KTNU,2014-12-18T07:35:00Z,41.67,-93.02,-8.0,-10.0,0,0,,10.0,30.28937,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,290.0
KTMA 180735Z AUTO 00000KT 10SM CLR 07/05 A3014 RMK AO2 T00670051,KTMA,2014-12-18T07:35:00Z,31.43,-83.48,6.7,5.1,0,0,,10.0,30.138779,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,109.0
KTIF 180735Z AUTO 20008KT 5SM BR OVC006 M05/M05 A3007 RMK AO2 T10471055,KTIF,2014-12-18T07:35:00Z,41.97,-100.57,-4.7,-5.5,200,8,,5.0,30.070866,,,TRUE,TRUE,,,,,,BR,OVC,600,,,,,,,IFR,,,,,,,,,,,,METAR,892.0
KTFP 180735Z AUTO 15005KT 10SM SCT027 SCT032 BKN075 20/19 A3003 RMK AO2 T02000186,KTFP,2014-12-18T07:35:00Z,27.92,-97.22,20.0,18.6,150,5,,10.0,30.029528,,,TRUE,TRUE,,,,,,,SCT,2700,SCT,3200,BKN,7500,,,VFR,,,,,,,,,,,,METAR,6.0
KTDF 180735Z AUTO 00000KT 10SM CLR M01/M01 A3012 RMK AO2,KTDF,2014-12-18T07:35:00Z,36.28,-78.98,-1.0,-1.0,0,0,,10.0,30.121063,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,186.0
KTBX 180735Z AUTO 30007KT CLR M05/M08 A2998 RMK AO2 PWINO,KTBX,2014-12-18T07:35:00Z,43.47,-108.23,-5.0,-8.0,300,7,,,29.97933,,,TRUE,TRUE,,,,,TRUE,,CLR,,,,,,,,,,,,,,,,,,,,METAR,2225.0
KTBR 180735Z AUTO 00000KT 10SM CLR 02/02 A3012 RMK AO2 T00190019,KTBR,2014-12-18T07:35:00Z,32.48,-81.73,1.9,1.9,0,0,,10.0,30.121063,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,57.0
KTAZ 180735Z AUTO 11003KT 7SM CLR M05/M06 A3030 RMK AO2,KTAZ,2014-12-18T07:35:00Z,39.53,-89.33,-5.0,-6.0,110,3,,7.0,30.301182,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,190.0
KT82 180735Z AUTO 00000KT 1/4SM FG OVC002 11/11 A3009 RMK AO2 T01100108,KT82,2014-12-18T07:35:00Z,30.25,-98.92,11.0,10.8,0,0,,0.25,30.088583,,,TRUE,TRUE,,,,,,FG,OVC,200,,,,,,,LIFR,,,,,,,,,,,,METAR,517.0
KT65 180735Z AUTO 16006KT 10SM OVC014 22/19 A3001 RMK AO2 T02170192,KT65,2014-12-18T07:35:00Z,26.18,-97.97,21.7,19.2,160,6,,10.0,30.008858,,,TRUE,TRUE,,,,,,,OVC,1400,,,,,,,MVFR,,,,,,,,,,,,METAR,21.0
KT35 180735Z AUTO 01005KT 10SM OVC011 09/08 A3012 RMK AO2 T00920080,KT35,2014-12-18T07:35:00Z,30.88,-96.97,9.2,8.0,10,5,,10.0,30.121063,,,TRUE,TRUE,,,,,,,OVC,1100,,,,,,,MVFR,,,,,,,,,,,,METAR,123.0
KSYF 180735Z AUTO 00000KT 10SM OVC018 M04/M05 A3006 RMK AO2 T10401050,KSYF,2014-12-18T07:35:00Z,39.77,-101.8,-4.0,-5.0,0,0,,10.0,30.059055,,,TRUE,TRUE,,,,,,,OVC,1800,,,,,,,MVFR,,,,,,,,,,,,METAR,1025.0
KSWW 180735Z AUTO 19008KT 7SM CLR 07/07 A3007 RMK AO2 T00670067,KSWW,2014-12-18T07:35:00Z,32.47,-100.47,6.7,6.7,190,8,,7.0,30.070866,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,727.0
KSVH 180735Z AUTO 00000KT 10SM CLR 01/M03 A3009 RMK AO2 T00081032,KSVH,2014-12-18T07:35:00Z,35.75,-80.95,0.8,-3.2,0,0,,10.0,30.088583,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,294.0
KSOA 180735Z AUTO 23005KT 4SM BR OVC002 12/12 A3013 RMK AO2,KSOA,2014-12-18T07:35:00Z,30.58,-100.65,12.0,12.0,230,5,,4.0,30.129921,,,TRUE,TRUE,,,,,,BR,OVC,200,,,,,,,LIFR,,,,,,,,,,,,METAR,652.0
KSNK 180735Z AUTO 19004KT 1 1/4SM BR VV007 05/05 A3005 RMK AO2 T00490048,KSNK,2014-12-18T07:35:00Z,32.7,-100.95,4.9,4.8,190,4,,1.25,30.050198,,,TRUE,TRUE,,,,,,BR,OVX,0,,,,,,,LIFR,,,,,,,,,,,700,METAR,741.0
KSME 180735Z AUTO 00000KT 5SM BR CLR M04/M04 A3027 RMK AO2,KSME,2014-12-18T07:35:00Z,37.05,-84.62,-4.0,-4.0,0,0,,5.0,30.268702,,,TRUE,TRUE,,,,,,BR,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,283.0
KSLB 180735Z AUTO 09006KT 10SM OVC070 M07/M08 A3026 RMK AO2,KSLB,2014-12-18T07:35:00Z,42.6,-95.22,-7.0,-8.0,90,6,,10.0,30.259842,,,TRUE,TRUE,,,,,,,OVC,7000,,,,,,,VFR,,,,,,,,,,,,METAR,454.0
KSIF 180735Z AUTO 00000KT 10SM CLR M02/M03 A3012 RMK AO2 T10161026,KSIF,2014-12-18T07:35:00Z,36.43,-79.85,-1.6,-2.6,0,0,,10.0,30.121063,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,211.0
KSHL 180735Z AUTO 09005KT 10SM OVC070 M08/M09 A3025 RMK AO2,KSHL,2014-12-18T07:35:00Z,43.22,-95.82,-8.0,-9.0,90,5,,10.0,30.250984,,,TRUE,TRUE,,,,,,,OVC,7000,,,,,,,VFR,,,,,,,,,,,,METAR,432.0
KSHD 180735Z AUTO 00000KT 10SM CLR M01/M07 A3010 RMK AO2 T10141071,KSHD,2014-12-18T07:35:00Z,38.27,-78.9,-1.4,-7.1,0,0,,10.0,30.100393,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,366.0
KSFQ 180735Z AUTO 36004KT 10SM CLR 04/00 A3010 RMK AO2 T00360001,KSFQ,2014-12-18T07:35:00Z,36.68,-76.6,3.6,0.1,360,4,,10.0,30.100393,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,22.0
KSEE 180735Z AUTO 00000KT 9SM 10/10 A3016 RMK AO2,KSEE,2014-12-18T07:35:00Z,32.82,-116.97,10.0,10.0,0,0,,9.0,30.159449,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,117.0
KRUQ 180735Z AUTO 00000KT 10SM CLR 00/M01 A3010 RMK AO2 T10051009,KRUQ,2014-12-18T07:35:00Z,35.65,-80.52,-0.5,-0.9,0,0,,10.0,30.100393,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,236.0
KRRL 180735Z AUTO 00000KT 10SM OVC011 M05/M07 A3026 RMK AO2 T10521067,KRRL,2014-12-18T07:35:00Z,45.2,-89.72,-5.2,-6.7,0,0,,10.0,30.259842,,,TRUE,TRUE,,,,,,,OVC,1100,,,,,,,MVFR,,,,,,,,,,,,METAR,401.0
KRNH 180735Z AUTO 00000KT 10SM OVC015 M08/M09 A3031 RMK AO2 T10781091,KRNH,2014-12-18T07:35:00Z,45.15,-92.53,-7.8,-9.1,0,0,,10.0,30.31004,,,TRUE,TRUE,,,,,,,OVC,1500,,,,,,,MVFR,,,,,,,,,,,,METAR,304.0
KRMN 180735Z AUTO 00000KT 10SM CLR 01/M05 A3015 RMK AO2 T00101054,KRMN,2014-12-18T07:35:00Z,38.4,-77.45,1.0,-5.4,0,0,,10.0,30.15059,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,65.0
